window_start,window_end,final_equity,profit_dollars,total_return,max_drawdown,absolute_600_stop_hit,target_300_before_stop,target_400_before_stop,days_to_300,days_to_400,bil_weight_average,strategy_id,horizon,sampled_results_are_final,exploratory_results_are_final
2008-12-04,2009-01-20,2995.7513926907955,-4.248607309204544,-0.0014162024364015036,-10.594643079542038,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2009-01-02,2009-02-17,3004.2612888535987,4.261288853598671,0.001420429617866148,-7.334016151722608,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2009-01-29,2009-03-13,3000.134283951463,0.13428395146320327,4.47613171543626e-05,-6.542095696444903,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2009-02-26,2009-04-09,2999.480337293512,-0.5196627064879067,-0.00017322090216265185,-3.4040608582454297,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2009-03-25,2009-05-07,3016.821911836166,16.821911836165782,0.005607303945388553,-14.931249201680657,False,False,False,,,0.8333333333333334,dm_protective_canary_bil_v1,30,False,False
2009-04-22,2009-06-04,3172.5334749847502,172.53347498475023,0.057511158328250156,-43.18549794157798,False,False,False,,,0.2,dm_protective_canary_bil_v1,30,False,False
2009-05-19,2009-07-01,3113.261859955624,113.261859955624,0.03775395331854137,-163.90405362161255,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2009-06-16,2009-07-29,3145.209432317486,145.20943231748606,0.04840314410582858,-121.70204312352143,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2009-07-14,2009-08-25,3301.703472695134,301.7034726951342,0.1005678242317114,-117.9618872484134,False,True,False,42,,0.0,dm_protective_canary_bil_v1,30,False,False
2009-08-10,2009-09-22,3213.4298816803703,213.42988168037027,0.07114329389345686,-109.32377167646382,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2009-09-03,2009-10-16,3254.745142367594,254.74514236759387,0.08491504745586465,-135.75724238597513,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2009-10-01,2009-11-12,3186.7167176955854,186.71671769558543,0.06223890589852843,-172.80715650014008,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2009-10-28,2009-12-10,3212.3622545151593,212.3622545151593,0.07078741817171985,-131.4312476088444,False,True,False,35,,0.0,dm_protective_canary_bil_v1,30,False,False
2009-11-24,2010-01-08,3027.7743596275627,27.774359627562717,0.009258119875854343,-162.88094848389665,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2009-12-22,2010-02-05,2831.186635585302,-168.81336441469784,-0.05627112147156599,-264.283587813577,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2010-01-21,2010-03-05,3013.9037078519723,13.903707851972285,0.004634569283990864,-195.48573583039843,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2010-02-18,2010-04-01,3108.191225050599,108.19122505059886,0.03606374168353299,-49.500923727599,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2010-03-17,2010-04-29,3135.2210160346076,135.2210160346076,0.04507367201153589,-80.01426104312486,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2010-04-13,2010-05-25,2707.971372332778,-292.0286276672218,-0.09734287588907398,-365.96393766066876,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2010-05-10,2010-06-22,2944.8472111159745,-55.15278888402554,-0.01838426296134188,-205.4124508037139,False,False,False,,,0.5333333333333333,dm_protective_canary_bil_v1,30,False,False
2010-06-07,2010-07-20,2997.8440410067437,-2.155958993256263,-0.0007186529977520895,-2.155958993256263,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2010-07-02,2010-08-16,3092.747385721522,92.74738572152182,0.03091579524050725,-9.135526358411425,False,False,False,,,0.6333333333333333,dm_protective_canary_bil_v1,30,False,False
2010-07-30,2010-09-13,3131.4279013321193,131.4279013321193,0.043809300444039856,-17.275693769537156,False,False,False,,,0.26666666666666666,dm_protective_canary_bil_v1,30,False,False
2010-08-26,2010-10-08,3057.8156050396724,57.81560503967239,0.019271868346557364,-15.168639623180297,False,False,False,,,0.8,dm_protective_canary_bil_v1,30,False,False
2010-09-23,2010-11-04,3137.209852688353,137.20985268835284,0.04573661756278424,-83.82870620052199,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2010-10-20,2010-12-02,3042.6812762993445,42.68127629934452,0.014227092099781569,-116.90718164466807,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2010-11-15,2010-12-29,3029.7227598235168,29.722759823516753,0.009907586607838859,-56.13813117671498,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2010-12-13,2011-01-26,3141.317096510795,141.31709651079518,0.04710569883693183,-54.80271303399604,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-01-10,2011-02-23,3059.0044471463193,59.00444714631931,0.01966814904877312,-99.76604775464193,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-02-07,2011-03-22,2917.9258162796555,-82.07418372034454,-0.02735806124011486,-214.15835550453494,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-03-07,2011-04-18,2972.590212700841,-27.40978729915878,-0.009136595766386257,-158.7604457384823,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-04-01,2011-05-16,2969.1966680634746,-30.80333193652541,-0.010267777312175097,-123.52501615954725,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-04-29,2011-06-13,2857.8755764042776,-142.12442359572242,-0.04737480786524084,-142.12442359572242,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-05-26,2011-07-11,3057.9820940839986,57.98209408399862,0.019327364694666116,-117.87396064465565,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-06-23,2011-08-05,3176.2001243975315,176.20012439753145,0.058733374799177174,-66.72137109929054,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-07-20,2011-08-31,3295.598929087943,295.5989290879429,0.09853297636264768,-143.67531308470598,False,True,False,29,,0.0,dm_protective_canary_bil_v1,30,False,False
2011-08-16,2011-09-28,2997.844041006746,-2.1559589932539893,-0.0007186529977513123,-2.8094415014015794,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2011-09-13,2011-10-25,2999.15376800788,-0.8462319921200105,-0.00028207733070662044,-1.5000000000031832,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2011-10-10,2011-11-21,2999.1537680078795,-0.8462319921204653,-0.0002820773307068425,-2.1546970955332654,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2011-11-04,2011-12-19,2998.4999999999977,-1.5000000000022737,-0.0005000000000007221,-2.1546970955332654,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2011-12-02,2012-01-18,2997.3222265589857,-2.677773441014324,-0.0008925911470047954,-2.677773441014324,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2011-12-30,2012-02-14,2998.4999999999973,-1.5000000000027285,-0.0005000000000009441,-2.1560500533369122,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2012-01-30,2012-03-13,3071.7636844130375,71.76368441303748,0.02392122813767905,-63.9425312731164,False,False,False,,,0.7,dm_protective_canary_bil_v1,30,False,False
2012-02-24,2012-04-09,3097.727135505679,97.72713550567914,0.03257571183522634,-64.4537231111226,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2012-03-22,2012-05-04,2997.361839333096,-2.6381606669037865,-0.0008793868889679368,-127.59554642077,False,False,False,,,0.13333333333333333,dm_protective_canary_bil_v1,30,False,False
2012-04-19,2012-06-01,3039.4624163036033,39.46241630360328,0.013154138767867751,-31.72310293610144,False,False,False,,,0.7666666666666667,dm_protective_canary_bil_v1,30,False,False
2012-05-16,2012-06-28,2998.499999999998,-1.500000000001819,-0.0005000000000006111,-2.8096221083574164,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2012-06-13,2012-07-26,3000.735326306758,0.7353263067579974,0.0002451087689192555,-48.02840278818849,False,False,False,,,0.4,dm_protective_canary_bil_v1,30,False,False
2012-07-11,2012-08-22,2998.4999999999986,-1.5000000000013642,-0.0005000000000005,-1.5000000000013642,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2012-08-07,2012-09-19,2997.8462849168586,-2.1537150831413783,-0.0007179050277137389,-2.1537150831413783,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2012-09-04,2012-10-16,2998.5,-1.5,-0.0004999999999999449,-1.5,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2012-09-28,2012-11-13,3016.138599759467,16.13859975946707,0.005379533253155655,-43.60765503299126,False,False,False,,,0.7,dm_protective_canary_bil_v1,30,False,False
2012-10-25,2012-12-11,3038.4933783800484,38.4933783800484,0.01283112612668269,-49.82161898225013,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2012-11-26,2013-01-09,2979.8081668984582,-20.19183310154176,-0.0067306110338472,-80.74882230909134,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2012-12-21,2013-02-06,3081.5575102866,81.55751028660006,0.02718583676219999,-63.124963322872645,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-01-22,2013-03-06,3025.2353941018696,25.235394101869588,0.008411798033956419,-85.28417655786325,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-02-19,2013-04-03,3009.7695860842705,9.769586084270486,0.0032565286947567884,-85.45300234385468,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-03-18,2013-04-30,3079.901454093454,79.90145409345405,0.02663381803115139,-42.18135920754776,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-04-15,2013-05-28,3174.3836276098846,174.38362760988457,0.05812787586996149,-36.22447244578234,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-05-09,2013-06-21,2930.8215514750377,-69.17844852496228,-0.023059482841654044,-141.46047937130015,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-06-06,2013-07-19,3116.4624595928913,116.46245959289126,0.038820819864297196,-147.44519663540314,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-07-03,2013-08-15,3118.450076448699,118.45007644869884,0.03948335881623288,-72.93476633569435,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-07-31,2013-09-12,3044.752829566598,44.75282956659794,0.014917609855532588,-104.08929550894572,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-08-27,2013-10-09,3068.1718483849468,68.17184838494677,0.022723949461648907,-103.95673497845519,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-09-24,2013-11-05,3137.8606360942445,137.86063609424446,0.04595354536474816,-84.34220164647195,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-10-21,2013-12-03,3100.7005482300924,100.70054823009241,0.03356684941003074,-48.769866668835675,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-11-15,2013-12-31,3121.878557580846,121.87855758084606,0.040626185860282105,-54.18560957542195,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2013-12-13,2014-01-29,3006.5260760836723,6.526076083672251,0.0021753586945574277,-127.00464626562916,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-01-10,2014-02-25,3055.679363277668,55.67936327766802,0.018559787759222734,-159.5855327457043,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-02-07,2014-03-24,3078.8396709450462,78.83967094504624,0.02627989031501543,-69.20213115963043,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-03-07,2014-04-21,2937.331892385974,-62.66810761402621,-0.020889369204675434,-152.27623426494074,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-04-03,2014-05-16,2976.9266292780744,-23.073370721925585,-0.007691123573975167,-136.08902959499528,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-05-01,2014-06-13,3090.970516976214,90.97051697621418,0.030323505658738092,-40.05083190682444,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-05-29,2014-07-11,3036.8695649611564,36.86956496115636,0.01228985498705204,-13.69911974380966,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-06-25,2014-08-07,2951.728338946156,-48.27166105384413,-0.01609055368461476,-83.38564146067256,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-07-23,2014-09-04,3066.228484899916,66.22848489991611,0.02207616163330539,-83.87972199196065,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-08-18,2014-09-30,3016.366578792292,16.366578792291875,0.005455526264097399,-69.88998780567135,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2014-09-15,2014-10-27,2994.0370949945177,-5.962905005482298,-0.0019876350018274147,-69.47242474548057,False,False,False,,,0.6333333333333333,dm_protective_canary_bil_v1,30,False,False
2014-10-10,2014-11-21,3037.3631433855608,37.36314338556076,0.012454381128520264,-10.913532324468179,False,False,False,,,0.5,dm_protective_canary_bil_v1,30,False,False
2014-11-06,2014-12-19,2997.1896383387016,-2.8103616612984297,-0.0009367872204327776,-2.8103616612984297,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2014-12-04,2015-01-20,2997.8439002502755,-2.15609974972449,-0.0007186999165748054,-2.15609974972449,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2015-01-02,2015-02-17,2998.499999999998,-1.500000000001819,-0.0005000000000006111,-2.154070350688926,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2015-01-30,2015-03-16,2998.4999999999995,-1.5000000000004547,-0.000500000000000167,-2.1540703506875616,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2015-02-27,2015-04-13,3023.381575680181,23.38157568018096,0.007793858560060318,-8.442670776357318,False,False,False,,,0.7333333333333333,dm_protective_canary_bil_v1,30,False,False
2015-03-25,2015-05-07,3018.9574084858996,18.957408485899577,0.006319136161966554,-73.55766048409396,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2015-04-22,2015-06-04,2990.741599818845,-9.258400181155139,-0.0030861333937183266,-78.46133249594186,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2015-05-19,2015-07-01,2934.964171845988,-65.03582815401205,-0.0216786093846707,-88.49964350431674,False,False,False,,,0.016666666666666666,dm_protective_canary_bil_v1,30,False,False
2015-06-16,2015-07-29,3014.169364721275,14.169364721275088,0.0047231215737584265,-111.72711486642447,False,False,False,,,0.3333333333333333,dm_protective_canary_bil_v1,30,False,False
2015-07-14,2015-08-25,2666.7090604408336,-333.2909395591664,-0.11109697985305544,-395.8322591074475,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2015-08-10,2015-09-22,2805.8447325649613,-194.1552674350387,-0.06471842247834625,-348.458644179766,False,False,False,,,0.5,dm_protective_canary_bil_v1,30,False,False
2015-09-04,2015-10-19,2997.8448789320732,-2.155121067926757,-0.0007183736893089376,-2.155121067928576,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2015-10-02,2015-11-13,2997.1885153395947,-2.8114846604053128,-0.0009371615534684574,-2.8114846604053128,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2015-10-28,2015-12-10,2998.5,-1.5,-0.0004999999999999449,-2.156650798563078,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2015-11-24,2016-01-08,2998.5,-1.5,-0.0004999999999999449,-2.156650798563078,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2015-12-22,2016-02-05,2999.156650798563,-0.8433492014369222,-0.000281116400479009,-2.156650798563078,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2016-01-21,2016-03-04,2998.4999999999986,-1.5000000000013642,-0.0005000000000005,-2.8130140561138433,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2016-02-18,2016-04-01,3005.269231641532,5.26923164153186,0.001756410547177234,-2.1565070280562395,False,False,False,,,0.9666666666666667,dm_protective_canary_bil_v1,30,False,False
2016-03-16,2016-04-28,3008.2429948114054,8.242994811405424,0.0027476649371351858,-23.68034423481231,False,False,False,,,0.3333333333333333,dm_protective_canary_bil_v1,30,False,False
2016-04-13,2016-05-25,2998.500000000002,-1.499999999998181,-0.0004999999999993898,-2.155121067928576,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2016-05-10,2016-06-22,2998.5,-1.5,-0.0004999999999999449,-2.81243935165503,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2016-06-07,2016-07-20,3100.208907197109,100.20890719710906,0.03340296906570295,-88.52915946770554,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2016-07-01,2016-08-15,3004.3709265819093,4.370926581909316,0.0014569755273030616,-84.19243331669622,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2016-07-29,2016-09-12,2941.661314983388,-58.33868501661209,-0.019446228338870664,-117.55743993667465,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2016-08-25,2016-10-07,2951.182457139891,-48.817542860108915,-0.016272514286702955,-86.92378973013501,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2016-09-22,2016-11-03,2857.1543269769313,-142.84567302306868,-0.047615224341022944,-142.84567302306868,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2016-10-19,2016-12-01,3006.644937708712,6.64493770871195,0.002214979236237369,-111.90338872609118,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2016-11-15,2016-12-29,3099.0603965025493,99.06039650254934,0.033020132167516536,-56.27957067295347,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2016-12-13,2017-01-27,3086.0695595160714,86.06955951607142,0.028689853172023883,-47.31917439980725,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-01-11,2017-02-24,3151.4988758786913,151.49887587869125,0.05049962529289709,-24.469938072495097,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-02-07,2017-03-22,3095.6175025783414,95.61750257834137,0.03187250085944715,-51.50724509479642,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-03-07,2017-04-19,2996.6982596389594,-3.301740361040629,-0.0011005801203468613,-50.80831157158809,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-04-03,2017-05-16,3111.349600852581,111.3496008525808,0.03711653361752698,-42.82535074127145,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-05-01,2017-06-13,3070.247276182298,70.24727618229781,0.023415758727432623,-65.48319983744204,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-05-26,2017-07-11,2990.1726126364583,-9.827387363541675,-0.003275795787847202,-87.27346413407395,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-06-23,2017-08-07,3063.234399808091,63.234399808090984,0.021078133269363697,-70.01855575399622,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-07-21,2017-09-01,3016.0165785688205,16.016578568820478,0.00533885952294022,-67.18316874643824,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-08-17,2017-09-29,3033.572641558094,33.57264155809389,0.011190880519364566,-44.40738510626761,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-09-13,2017-10-25,3020.6533106088514,20.65331060885137,0.006884436869617039,-38.6295770572342,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-10-10,2017-11-21,3110.2327615850813,110.23276158508133,0.036744253861693776,-35.07575580019102,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-11-06,2017-12-19,3096.1366597443243,96.13665974432433,0.032045553248108094,-35.03627368447815,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2017-12-04,2018-01-18,3223.7304893803935,223.73048938039346,0.07457682979346458,-35.83044725659556,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2018-01-02,2018-02-14,3042.660487331473,42.66048733147318,0.014220162443824291,-326.7560676864223,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2018-01-30,2018-03-14,2990.2033911509775,-9.796608849022505,-0.0032655362830075196,-270.8297085260642,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2018-02-27,2018-04-11,2877.199518561238,-122.80048143876184,-0.04093349381292066,-272.2844448636256,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2018-03-26,2018-05-08,2989.8686987451247,-10.131301254875325,-0.0033771004182917563,-144.51839620999,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2018-04-20,2018-06-04,3024.8797967685996,24.87979676859959,0.008293265589533139,-53.10867473120106,False,False,False,,,0.06666666666666667,dm_protective_canary_bil_v1,30,False,False
2018-05-17,2018-06-29,3009.5513276804736,9.551327680473605,0.0031837758934911697,-29.58769576934492,False,False,False,,,0.7,dm_protective_canary_bil_v1,30,False,False
2018-06-14,2018-07-27,2918.699779664476,-81.30022033552405,-0.027100073445174733,-108.81993845424176,False,False,False,,,0.6333333333333333,dm_protective_canary_bil_v1,30,False,False
2018-07-12,2018-08-23,3005.2224508501745,5.222450850174482,0.0017408169500581216,-1.174231689701628,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2018-08-08,2018-09-20,3005.651183550325,5.651183550325186,0.0018837278501084853,-1.1709746802935115,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2018-09-05,2018-10-17,3005.5864402683665,5.586440268366459,0.0018621467561221738,-0.8449329520285573,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2018-10-02,2018-11-13,3005.389630060077,5.389630060076797,0.0017965433533588815,-1.5,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2018-10-29,2018-12-12,3006.274773290996,6.274773290996109,0.002091591096998746,-1.5,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2018-11-26,2019-01-10,3006.2799613633083,6.279961363308303,0.0020933204544359985,-1.5,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2018-12-21,2019-02-06,3006.668302880346,6.668302880345891,0.002222767626781863,-1.5,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2019-01-22,2019-03-06,3006.3371294140165,6.337129414016545,0.0021123764713388837,-1.5,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2019-02-19,2019-04-02,2950.270604532515,-49.72939546748512,-0.016576465155828335,-57.681858746379476,False,False,False,,,0.7,dm_protective_canary_bil_v1,30,False,False
2019-03-18,2019-04-30,2992.739488850184,-7.260511149816011,-0.0024201703832720245,-75.51466744303434,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2019-04-12,2019-05-28,2957.2205707510657,-42.77942924893432,-0.014259809749644803,-57.72494188735482,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2019-05-10,2019-06-24,2948.327238309954,-51.67276169004617,-0.01722425389668203,-62.77317152857904,False,False,False,,,0.5333333333333333,dm_protective_canary_bil_v1,30,False,False
2019-06-07,2019-07-22,3109.318889074559,109.31888907455914,0.036439629691519704,-25.61555936850118,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2019-07-05,2019-08-16,3003.076580034532,3.0765800345320713,0.0010255266781773464,-93.60290189581656,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2019-07-31,2019-09-12,2976.555430956405,-23.44456904359504,-0.007814856347865051,-99.71861241280521,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2019-08-27,2019-10-09,2975.38325915301,-24.61674084699007,-0.008205580282329983,-116.95546152462066,False,False,False,,,0.1,dm_protective_canary_bil_v1,30,False,False
2019-09-24,2019-11-05,2931.39365571799,-68.60634428201001,-0.022868781427336726,-68.60634428201001,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2019-10-21,2019-12-03,2928.2216095566578,-71.77839044334223,-0.023926130147780778,-111.64106336689656,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2019-11-15,2019-12-31,3107.4795456739025,107.47954567390252,0.0358265152246342,-51.298809990094014,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2019-12-13,2020-01-29,3158.8528092781407,158.85280927814074,0.05295093642604698,-85.97050490196307,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2020-01-13,2020-02-26,2892.831419682072,-107.16858031792799,-0.03572286010597603,-263.6184578284983,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2020-02-10,2020-03-24,2660.422458886143,-339.577541113857,-0.11319251370461902,-391.7653031038958,False,False,False,,,0.5666666666666667,dm_protective_canary_bil_v1,30,False,False
2020-03-06,2020-04-20,3000.202598840401,0.2025988404011514,6.75329468002861e-05,-2.555230034422493,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2020-04-02,2020-05-15,2997.32139978055,-2.6786002194498906,-0.000892866739816589,-3.1360248404944286,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2020-04-30,2020-06-12,2998.3030308768925,-1.6969691231074648,-0.0005656563743691168,-2.352054119630793,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2020-05-28,2020-07-10,2998.828043553857,-1.1719564461432128,-0.0003906521487143655,-1.8271561501942415,False,False,False,,,1.0,dm_protective_canary_bil_v1,30,False,False
2020-06-24,2020-08-06,3064.767215846941,64.76721584694087,0.021589071948980187,-3.207148525318644,False,False,False,,,0.8666666666666667,dm_protective_canary_bil_v1,30,False,False
2020-07-22,2020-09-02,2998.9471743072395,-1.052825692760507,-0.0003509418975868872,-132.2210221703026,False,False,False,,,0.23333333333333334,dm_protective_canary_bil_v1,30,False,False
2020-08-18,2020-09-30,2822.2820166867887,-177.71798331321133,-0.05923932777107044,-266.6160363630743,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2020-09-15,2020-10-27,3015.732708237208,15.732708237208044,0.005244236079069431,-152.9518805460134,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2020-10-09,2020-11-20,3060.816210387085,60.81621038708499,0.02027207012902843,-243.6021273247452,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2020-11-05,2020-12-18,3167.033013676951,167.0330136769512,0.05567767122565037,-49.869092909433675,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2020-12-03,2021-01-19,3117.048124057087,117.04812405708708,0.03901604135236236,-58.1852168367609,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2020-12-31,2021-02-16,3176.775845073429,176.77584507342908,0.05892528169114297,-122.1230078609251,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2021-01-29,2021-03-15,3125.3978794878635,125.39787948786352,0.04179929316262121,-219.94358587058696,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2021-02-26,2021-04-12,3237.7457883967295,237.7457883967295,0.07924859613224311,-144.4140822999102,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2021-03-25,2021-05-07,3233.61281191362,233.61281191362013,0.07787093730454009,-70.34722949977413,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2021-04-22,2021-06-04,3038.0126519146297,38.012651914629714,0.012670883971543256,-157.98567191946267,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
2021-05-19,2021-07-01,3225.089573162005,225.08957316200485,0.07502985772066828,-41.908431366936384,False,False,False,,,0.0,dm_protective_canary_bil_v1,30,False,False
