date,strategy,event_type,event_reason,strategy_pnl,project_equity,notes
2012-12-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,336.3377676051741,3530.3254777817974,
2012-12-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,343.5859715505099,3540.488149448744,
2012-12-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,343.5859715505099,3540.488149448744,
2012-12-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,343.5859715505099,3540.488149448744,
2012-12-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,343.5859715505099,3540.488149448744,
2012-12-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,355.8767322244428,3560.165626177885,
2012-12-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,355.8767322244428,3560.165626177885,
2012-12-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,355.8767322244428,3560.165626177885,
2012-12-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,347.7767109311714,3551.0524068202776,
2012-12-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,347.7767109311714,3551.0524068202776,
2012-12-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,347.7767109311714,3551.0524068202776,
2012-12-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,347.7767109311714,3551.0524068202776,
2012-12-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,347.7767109311714,3551.0524068202776,
2012-12-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,330.1656903154586,3527.425356664046,
2012-12-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,330.1656903154586,3527.425356664046,
2012-12-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,330.1656903154586,3527.425356664046,
2012-12-17,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,527.109462846933,3559.4435729977226,
2012-12-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,359.3828990261973,3559.4435729977226,
2012-12-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,391.56670079507825,3597.163606805187,
2012-12-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,391.56670079507825,3597.163606805187,
2012-12-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,391.56670079507825,3597.163606805187,
2012-12-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,391.56670079507825,3597.163606805187,
2012-12-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,391.56670079507825,3597.163606805187,
2012-12-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,367.43479655100634,3565.4685805785,
2012-12-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,367.43479655100634,3565.4685805785,
2012-12-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,367.43479655100634,3565.4685805785,
2012-12-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,367.43479655100634,3565.4685805785,
2012-12-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,367.43479655100634,3565.4685805785,
2012-12-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,389.6551523753004,3588.7668549475143,
2012-12-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,360.4148218005031,3553.608011250946,
2012-12-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,360.4148218005031,3553.608011250946,
2012-12-24,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,517.4783444552844,3542.5792336683003,
2013-01-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,353.58652514607104,3607.067824539699,
2013-01-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,353.58652514607104,3607.067824539699,
2013-01-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,353.58652514607104,3607.067824539699,
2013-01-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,353.58652514607104,3607.067824539699,
2013-01-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,379.55510402147553,3644.028755438433,
2013-01-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,379.55510402147553,3644.028755438433,
2013-01-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,374.8887132429499,3632.9187811572665,
2013-01-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,374.8887132429499,3632.9187811572665,
2013-01-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,374.8887132429499,3632.9187811572665,
2013-01-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,374.8887132429499,3632.9187811572665,
2013-01-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,374.8887132429499,3632.9187811572665,
2013-01-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,375.08302027125734,3621.741534327489,
2013-01-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,383.674617145785,3645.1161236592548,
2013-01-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,398.75536539620475,3667.3982160554588,
2013-01-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,398.75536539620475,3667.3982160554588,
2013-01-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,398.75536539620475,3667.3982160554588,
2013-01-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,394.842692508266,3658.179197725506,
2013-01-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,394.842692508266,3658.179197725506,
2013-01-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,394.842692508266,3658.179197725506,
2013-01-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,394.842692508266,3658.179197725506,
2013-01-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,394.842692508266,3658.179197725506,
2013-01-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,393.1528021922241,3662.174854686233,
2013-01-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,393.1528021922241,3662.174854686233,
2013-01-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,397.55234004496594,3670.7438673639995,
2013-01-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,397.55234004496594,3670.7438673639995,
2013-01-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,397.55234004496594,3670.7438673639995,
2013-01-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,397.55234004496594,3670.7438673639995,
2013-01-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,387.41797066318526,3654.544932592514,
2013-01-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,387.41797066318526,3654.544932592514,
2013-01-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,387.41797066318526,3654.544932592514,
2013-01-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,387.41797066318526,3654.544932592514,
2013-01-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,387.41797066318526,3654.544932592514,
2013-01-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,398.3058379264888,3681.3524792082258,
2013-01-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,408.9266001740226,3704.1029234006264,
2013-01-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,408.9266001740226,3704.1029234006264,
2013-01-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,408.9266001740226,3704.1029234006264,
2013-01-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,408.9266001740226,3704.1029234006264,
2013-01-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,408.9266001740226,3704.1029234006264,
2013-01-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.8517768964366,3731.092573651836,
2013-01-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.8517768964366,3731.092573651836,
2013-01-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.8517768964366,3731.092573651836,
2013-01-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.8517768964366,3731.092573651836,
2013-01-22,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.8517768964366,3731.092573651836,
2013-01-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,421.15154568578936,3722.771084971396,
2013-01-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,421.15154568578936,3722.771084971396,
2013-01-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,421.15154568578936,3722.771084971396,
2013-01-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,421.15154568578936,3722.771084971396,
2013-01-23,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,421.15154568578936,3722.771084971396,
2013-01-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.3909629964032,3740.1065695488355,
2013-01-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.3909629964032,3740.1065695488355,
2013-01-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.3909629964032,3740.1065695488355,
2013-01-24,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.3909629964032,3740.1065695488355,
2013-01-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,437.97024211453504,3753.6145539096888,
2013-01-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,437.97024211453504,3753.6145539096888,
2013-01-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,437.97024211453504,3753.6145539096888,
2013-01-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,437.97024211453504,3753.6145539096888,
2013-01-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,437.97024211453504,3753.6145539096888,
2013-01-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.76346333267486,3737.5449213275465,
2013-01-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.76346333267486,3737.5449213275465,
2013-01-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.76346333267486,3737.5449213275465,
2013-01-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.76346333267486,3737.5449213275465,
2013-01-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.76346333267486,3737.5449213275465,
2013-01-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,431.9434805952692,3752.135826023836,
2013-01-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,431.9434805952692,3752.135826023836,
2013-01-29,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,431.9434805952692,3752.135826023836,
2013-01-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.350022022905,3726.5186972728393,
2013-01-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.350022022905,3726.5186972728393,
2013-01-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.350022022905,3726.5186972728393,
2013-01-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.350022022905,3726.5186972728393,
2013-01-30,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,420.350022022905,3726.5186972728393,
2013-02-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,411.3824703448196,3710.868305980034,
2013-02-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,411.3824703448196,3710.868305980034,
2013-02-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,411.3824703448196,3710.868305980034,
2013-02-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,411.3824703448196,3710.868305980034,
2013-02-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,411.3824703448196,3710.868305980034,
2013-02-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,428.687591720241,3745.661649426187,
2013-02-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,428.687591720241,3745.661649426187,
2013-02-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,418.71069605165354,3731.350737419382,
2013-02-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,418.71069605165354,3731.350737419382,
2013-02-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,418.71069605165354,3731.350737419382,
2013-02-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,429.02795770773247,3745.3652279756634,
2013-02-11,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,650.0564964460544,3753.458019675315,
2013-02-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,430.45031210466834,3753.458019675315,
2013-02-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,430.45031210466834,3753.458019675315,
2013-02-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,430.45031210466834,3753.458019675315,
2013-02-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,430.45031210466834,3753.458019675315,
2013-02-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,430.45031210466834,3753.458019675315,
2013-02-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.98820433616726,3772.0488675917827,
2013-02-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.98820433616726,3772.0488675917827,
2013-02-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.98820433616726,3772.0488675917827,
2013-02-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,440.6092887305403,3772.3535584741676,
2013-02-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,440.6092887305403,3772.3535584741676,
2013-02-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,440.6092887305403,3772.3535584741676,
2013-02-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,440.6092887305403,3772.3535584741676,
2013-02-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,438.19154366054045,3775.051224545621,
2013-02-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,438.19154366054045,3775.051224545621,
2013-02-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,438.19154366054045,3775.051224545621,
2013-02-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,438.19154366054045,3775.051224545621,
2013-02-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,434.50891790679765,3764.613955150538,
2013-02-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,434.50891790679765,3764.613955150538,
2013-02-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,434.50891790679765,3764.613955150538,
2013-02-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,434.50891790679765,3764.613955150538,
2013-02-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,434.50891790679765,3764.613955150538,
2013-02-19,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,671.7495237030557,3779.831384192186,
2013-02-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.13064936453804,3779.831384192186,
2013-02-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.13064936453804,3779.831384192186,
2013-02-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.13064936453804,3779.831384192186,
2013-02-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.13064936453804,3779.831384192186,
2013-02-19,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.13064936453804,3779.831384192186,
2013-02-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,382.5370551884012,3703.6928461939046,
2013-02-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,382.5370551884012,3703.6928461939046,
2013-02-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,382.5370551884012,3703.6928461939046,
2013-02-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,382.5370551884012,3703.6928461939046,
2013-02-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,382.5370551884012,3703.6928461939046,
2013-02-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,403.16789042222683,3684.3249333924796,
2013-03-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,430.37374963126683,3721.4364443144013,
2013-03-04,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,430.37374963126683,3721.4364443144013,
2013-03-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.4466317590539,3743.134420643283,
2013-03-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.4466317590539,3743.134420643283,
2013-03-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.54219473921813,3742.219139747771,
2013-03-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.54219473921813,3742.219139747771,
2013-03-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.54219473921813,3742.219139747771,
2013-03-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.54219473921813,3742.219139747771,
2013-03-06,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,435.54219473921813,3742.219139747771,
2013-03-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,432.13091251409924,3737.811367265206,
2013-03-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,432.13091251409924,3737.811367265206,
2013-03-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,432.13091251409924,3737.811367265206,
2013-03-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.4607681219635,3744.799526611633,
2013-03-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.4607681219635,3744.799526611633,
2013-03-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.4607681219635,3744.799526611633,
2013-03-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.4607681219635,3744.799526611633,
2013-03-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.4607681219635,3744.799526611633,
2013-03-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.82427849032507,3755.8050505978367,
2013-03-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.82427849032507,3755.8050505978367,
2013-03-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.82427849032507,3755.8050505978367,
2013-03-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.82427849032507,3755.8050505978367,
2013-03-11,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.82427849032507,3755.8050505978367,
2013-03-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.26047699591504,3758.885513871771,
2013-03-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.26047699591504,3758.885513871771,
2013-03-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.26047699591504,3758.885513871771,
2013-03-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.26047699591504,3758.885513871771,
2013-03-12,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,436.26047699591504,3758.885513871771,
2013-03-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,443.5644686831869,3766.5222458328817,
2013-03-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,443.5644686831869,3766.5222458328817,
2013-03-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,450.22817475688555,3774.5143958178314,
2013-03-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,450.22817475688555,3774.5143958178314,
2013-03-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,450.22817475688555,3774.5143958178314,
2013-03-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,448.6580860150101,3769.740875654721,
2013-03-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,448.6580860150101,3769.740875654721,
2013-03-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,448.6580860150101,3769.740875654721,
2013-03-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,448.6580860150101,3769.740875654721,
2013-03-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,448.6580860150101,3769.740875654721,
2013-03-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.71350810776414,3751.119927401022,
2013-03-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.71350810776414,3751.119927401022,
2013-03-18,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,439.71350810776414,3751.119927401022,
2013-03-21,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,465.8544852670098,3782.266482476456,
2013-03-25,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,478.35654755879625,3801.7752840476633,
2013-03-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,502.58471580466,3851.0291393383786,
2013-03-27,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,502.58471580466,3851.0291393383786,
2013-03-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,518.355820532055,3880.147298132896,
2013-03-28,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,518.355820532055,3880.147298132896,
2013-04-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7514849029412,3881.5474877663355,
2013-04-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7514849029412,3881.5474877663355,
2013-04-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7514849029412,3881.5474877663355,
2013-04-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7514849029412,3881.5474877663355,
2013-04-01,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7514849029412,3881.5474877663355,
2013-04-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,535.2008644633058,3923.352294008493,
2013-04-02,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,535.2008644633058,3923.352294008493,
2013-04-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7661252280674,3894.5745539966665,
2013-04-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7661252280674,3894.5745539966665,
2013-04-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7661252280674,3894.5745539966665,
2013-04-03,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,515.7661252280674,3894.5745539966665,
2013-04-05,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,523.565463644682,3900.7059432959086,
2013-04-29,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,812.3791063352544,4037.9087203026147,
2013-05-06,A_ETF_sector_momentum,strategy_position_limit_reached,position_limit_exceeded,762.3967949018252,3967.6868840441575,
2013-05-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,543.5689742828102,3986.3980910615674,
2013-05-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,543.5689742828102,3986.3980910615674,
2013-05-07,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,543.5689742828102,3986.3980910615674,
2013-05-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.3590507749576,3995.859274631992,
2013-05-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.3590507749576,3995.859274631992,
2013-05-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.3590507749576,3995.859274631992,
2013-05-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.3590507749576,3995.859274631992,
2013-05-08,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.3590507749576,3995.859274631992,
2013-05-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.9336931788905,3998.436651639222,
2013-05-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.9336931788905,3998.436651639222,
2013-05-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.9336931788905,3998.436651639222,
2013-05-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.9336931788905,3998.436651639222,
2013-05-09,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,548.9336931788905,3998.436651639222,
2013-05-10,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,564.068023117264,4029.253510521853,
2013-05-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,564.9941677431011,4043.526866538819,
2013-05-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,564.9941677431011,4043.526866538819,
2013-05-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,564.9941677431011,4043.526866538819,
2013-05-13,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,564.9941677431011,4043.526866538819,
2013-05-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,589.8357401739358,4084.7183363496683,
2013-05-14,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,589.8357401739358,4084.7183363496683,
2013-05-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,603.0473940753373,4106.605937239914,
2013-05-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,603.0473940753373,4106.605937239914,
2013-05-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,603.0473940753373,4106.605937239914,
2013-05-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,603.0473940753373,4106.605937239914,
2013-05-15,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,603.0473940753373,4106.605937239914,
2013-05-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,580.1365409411894,4066.677031669962,
2013-05-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,580.1365409411894,4066.677031669962,
2013-05-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,580.1365409411894,4066.677031669962,
2013-05-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,580.1365409411894,4066.677031669962,
2013-05-16,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,580.1365409411894,4066.677031669962,
2013-05-17,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,603.6807734104323,4099.56395026778,
2013-05-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,598.7947720827248,4092.90070068442,
2013-05-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,598.7947720827248,4092.90070068442,
2013-05-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,598.7947720827248,4092.90070068442,
2013-05-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,598.7947720827248,4092.90070068442,
2013-05-20,B_ETF_trend_following,strategy_position_limit_reached,position_limit_exceeded,598.7947720827248,4092.90070068442,
