experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,run_validation_scope,selected_horizons,omitted_horizons,selected_horizons_completed,full_horizon_validation_completed,candidate_exhaustive_completed,reduced_validation,reduced_validation_reason,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
top2_plus_managed_futures_80_20_v1,90,stress,deterministic_stratified_sample,40,1289,0.15,0.1,0.0,0.0,0.0,0.0,3089.7709717317375,3114.3105547704663,3006.8479405442117,3216.4849662621004,3352.0399251372387,3463.8462660989567,3523.143914831901,-176.80749911035264,-326.87843819414456,114.3105547704663,0.03810351825682212,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
top2_plus_managed_futures_80_20_v1,180,stress,deterministic_stratified_sample,39,1199,0.6923076923076923,0.5641025641025641,0.3333333333333333,0.0,0.0,0.0,3373.5892537389077,3331.830233969074,3187.3994915634694,3519.489776314488,3619.242299883533,3663.0296128224118,3804.7412742955626,-178.97415237080304,-413.7638095472744,331.830233969074,0.11061007798969125,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,historical combination batch 1 fixed monthly sleeve blend using exact window-local component returns; research_sample only; no optimized weights,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,30,standard,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3039.399883585992,3042.377342399348,2993.346976998267,3103.6778588011466,3185.4887042574087,3204.898630689297,3257.092479904616,-95.4557413676921,-302.8666218640542,42.37734239934798,0.01412578079978255,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,standard,deterministic_stratified_sample,40,4823,0.175,0.0,0.0,0.0,0.0,0.0,3025.818313213701,3053.697157623391,2896.367064894844,3192.420683155,3325.0944921554483,3333.554537310985,3386.1178814495906,-142.45229769449247,-389.7062421458122,53.69715762339092,0.017899052541130223,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,standard,deterministic_stratified_sample,40,4793,0.225,0.15,0.0,0.0,0.0,0.0,3077.572556967012,3103.870917678738,3013.6124830214317,3248.835167887965,3343.4796948195203,3389.953800953431,3424.908423045042,-196.88042793565683,-418.8418573895342,103.8709176787379,0.034623639226246006,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,standard,deterministic_stratified_sample,40,4703,0.5,0.425,0.25,0.025,0.0,0.0,3200.5938433314514,3266.820662923918,3064.444656678518,3531.3928952839997,3576.2125818841873,3617.9231586823385,3932.0764961693626,-229.58971548787258,-487.25250232976214,266.820662923918,0.08894022097463927,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,30,stress,deterministic_stratified_sample,40,4853,0.0,0.0,0.0,0.0,0.0,0.0,3039.399883585992,3041.9015724624505,2993.346976998267,3103.6778588011466,3185.4887042574087,3204.898630689297,3257.092479904616,-95.4557413676921,-302.8666218640542,41.90157246245053,0.013967190820816766,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,stress,deterministic_stratified_sample,40,4823,0.175,0.0,0.0,0.0,0.0,0.0,3022.051934139975,3052.028919953894,2893.6205929106945,3192.420683155,3325.0944921554483,3333.554537310985,3386.1178814495906,-142.45229769449247,-389.7062421458122,52.02891995389382,0.01734297331796464,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,stress,deterministic_stratified_sample,40,4793,0.2,0.15,0.0,0.0,0.0,0.0,3077.572556967012,3101.375776647447,3006.753323197382,3248.425830428612,3343.4796948195203,3389.953800953431,3424.908423045042,-196.88042793565683,-418.8418573895342,101.37577664744686,0.033791925549149004,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,stress,deterministic_stratified_sample,40,4703,0.5,0.425,0.25,0.025,0.0,0.0,3189.716747304259,3262.7602477071036,3064.444656678518,3529.6432277009967,3572.6271702854815,3616.223769813402,3930.1201057947897,-236.25971805580434,-488.95123859102887,262.76024770710364,0.0875867492357012,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
