attribution_family,experiment_id,horizon,cost_mode,window_start,window_end,target_300_hit,target_400_hit,target_600_hit,target_900_hit,target_1200_hit,benchmark_combo_target_300_hit,benchmark_combo_target_400_hit,benchmark_top2_target_300_hit,benchmark_top2_target_400_hit,incremental_300_vs_combo,incremental_400_vs_combo,incremental_300_vs_top2,incremental_400_vs_top2,component_id,component_return_contribution,component_final_equity_contribution,component_drawdown_contribution,component_recovery_contribution,contribution_status,rank,worst_drawdown,stop_hit,target_hit_before_stop,overlap_with_combo,overlap_with_top2,overlap_with_spy200d
component_contribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-15,2026-05-27,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-5.238074172766325,-5.238074172766325,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-15,2026-05-27,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,11.556522493149629,11.556522493149629,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-16,2026-05-28,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,12.058851261160026,12.058851261160026,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-16,2026-05-28,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,7.390163791834378,7.390163791834378,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-17,2026-05-29,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-2.6412390841051767,-2.6412390841051767,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,30,standard,2026-04-17,2026-05-29,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,15.113992428716495,15.113992428716495,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2020-12-02,2021-03-01,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-69.30886565433298,-69.30886565433298,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2020-12-02,2021-03-01,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-0.4334974056914147,-0.4334974056914147,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-02-12,2021-05-10,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,14.853891926044994,14.853891926044994,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-02-12,2021-05-10,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,1.6428268746416994,1.6428268746416994,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-05-11,2021-08-04,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-20.929887070619888,-20.929887070619888,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-05-11,2021-08-04,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-1.9355315875049195,-1.9355315875049195,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-10-15,2022-01-10,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,80.08917260292107,80.08917260292107,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-10-15,2022-01-10,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-32.89940652679801,-32.89940652679801,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-12-01,2022-02-25,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,2.3510820951966185,2.3510820951966185,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2021-12-01,2022-02-25,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,5.632676480279095,5.632676480279095,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-02-28,2022-05-23,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-54.71484955111767,-54.71484955111767,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-02-28,2022-05-23,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,111.22721249545374,111.22721249545374,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-03-24,2022-06-17,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-109.96755915759658,-109.96755915759658,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-03-24,2022-06-17,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,77.8831312305844,77.8831312305844,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-06-21,2022-09-14,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-92.51114215266355,-92.51114215266355,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-06-21,2022-09-14,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-1.8826322785961636,-1.8826322785961636,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-08-31,2022-11-23,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,39.95176174617367,39.95176174617367,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-08-31,2022-11-23,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-27.977664874885015,-27.977664874885015,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-09-20,2022-12-13,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,93.1656971969551,93.1656971969551,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-09-20,2022-12-13,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-52.7035830866238,-52.7035830866238,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-12-22,2023-03-21,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,55.41069798099885,55.41069798099885,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2022-12-22,2023-03-21,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.2943832362065475,4.2943832362065475,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-02-08,2023-05-04,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,59.776405521668906,59.776405521668906,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-02-08,2023-05-04,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.203633160823115,6.203633160823115,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-07-19,2023-10-11,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-110.0527086324069,-110.0527086324069,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-07-19,2023-10-11,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-0.2211231446892894,-0.2211231446892894,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-07-31,2023-10-23,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-90.65736228715755,-90.65736228715755,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-07-31,2023-10-23,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,10.674390916374932,10.674390916374932,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-12-21,2024-03-19,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,179.29091151648066,179.29091151648066,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2023-12-21,2024-03-19,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,14.305725725138972,14.305725725138972,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-05-23,2024-08-19,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,171.29356757513736,171.29356757513736,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-05-23,2024-08-19,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-9.816701255209958,-9.816701255209958,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-05-31,2024-08-26,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,179.23228421755238,179.23228421755238,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-05-31,2024-08-26,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-11.622977812744113,-11.622977812744113,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-05,2024-09-27,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,169.73025984358566,169.73025984358566,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-05,2024-09-27,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-16.203980000859264,-16.203980000859264,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-08,2024-09-30,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,179.08256147120778,179.08256147120778,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-08,2024-09-30,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-15.279630909580119,-15.279630909580119,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-09,2024-10-01,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,177.60677602883152,177.60677602883152,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-07-09,2024-10-01,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,-16.18684894750594,-16.18684894750594,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-11-06,2025-02-04,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,109.9117544846633,109.9117544846633,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2024-11-06,2025-02-04,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.466265499951641,6.466265499951641,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-17,2025-07-15,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,92.26446806491474,92.26446806491474,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-17,2025-07-15,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,7.658118035923478,7.658118035923478,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-24,2025-07-21,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,118.55280414536307,118.55280414536307,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-24,2025-07-21,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.221528890456034,6.221528890456034,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-25,2025-07-22,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,143.65866555804527,143.65866555804527,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-25,2025-07-22,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.210908714629876,4.210908714629876,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-28,2025-07-23,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,120.83855541724706,120.83855541724706,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-28,2025-07-23,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.189999539002861,4.189999539002861,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-29,2025-07-24,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,129.54513900114918,129.54513900114918,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-29,2025-07-24,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,5.984467763456604,5.984467763456604,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-30,2025-07-25,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,128.70658919962145,128.70658919962145,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-04-30,2025-07-25,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.363225325870144,4.363225325870144,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-01,2025-07-28,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,146.1103097630154,146.1103097630154,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-01,2025-07-28,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.182344533334036,6.182344533334036,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-08,2025-08-04,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,129.77902087435714,129.77902087435714,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-08,2025-08-04,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,6.161167539120814,6.161167539120814,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-14,2025-08-08,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,189.33002105902415,189.33002105902415,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-05-14,2025-08-08,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,4.53992358782148,4.53992358782148,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-09-25,2025-12-18,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,220.85346268271016,220.85346268271016,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-09-25,2025-12-18,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,23.497073716460147,23.497073716460147,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-02,2025-12-26,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,250.14457031927432,250.14457031927432,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-02,2025-12-26,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,26.104868595019692,26.104868595019692,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-03,2025-12-29,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,178.21422105429673,178.21422105429673,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-03,2025-12-29,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,21.775032135256833,21.775032135256833,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-06,2025-12-30,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,149.03164619403645,149.03164619403645,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2025-10-06,2025-12-30,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,16.009722275631567,16.009722275631567,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-02-26,2026-05-21,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-108.43916032785941,-108.43916032785941,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-02-26,2026-05-21,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,24.206621268111828,24.206621268111828,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-02-27,2026-05-22,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-122.17767216136174,-122.17767216136174,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-02-27,2026-05-22,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,20.96678678421121,20.96678678421121,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-02,2026-05-26,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-129.44667024398746,-129.44667024398746,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-02,2026-05-26,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,17.997980603892696,17.997980603892696,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-03,2026-05-27,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-83.01256926912072,-83.01256926912072,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-03,2026-05-27,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,26.051900754971705,26.051900754971705,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-04,2026-05-28,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-81.369308419939,-81.369308419939,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-04,2026-05-28,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,18.97643693880195,18.97643693880195,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-05,2026-05-29,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-45.33215056072706,-45.33215056072706,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,60,standard,2026-03-05,2026-05-29,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,20.397725952214458,20.397725952214458,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,90,standard,2020-12-02,2021-04-13,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-51.53589637474691,-51.53589637474691,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,90,standard,2020-12-02,2021-04-13,,,,,,,,,,,,,,managed_futures_proxy_etf_trend_v1,1.2397728942973973,1.2397728942973973,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
component_contribution,combo_plus_managed_futures_80_20_v1,90,standard,2021-02-12,2021-06-22,,,,,,,,,,,,,,combo_SPY200d_GLD_50_50_v1,-25.924808140583544,-25.924808140583544,unavailable_needs_component_daily_contribution_stream,unavailable_needs_component_daily_contribution_stream,available_final_equity_window_contribution,,,,,,,
