date,event_type,strategy,symbol,project_equity,high_water_mark,drawdown_dollars,drawdown_pct,daily_pnl,weekly_pnl,total_open_risk,cluster_open_risk,notes
2013-01-25,strategy_position_limit_reached,B_ETF_trend_following,XLV,3753.6145539096888,3753.6145539096888,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-25,strategy_position_limit_reached,B_ETF_trend_following,SPY,3753.6145539096888,3753.6145539096888,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-28,strategy_position_limit_reached,B_ETF_trend_following,XLY,3737.5449213275465,3737.5449213275465,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-28,strategy_position_limit_reached,B_ETF_trend_following,XLI,3737.5449213275465,3737.5449213275465,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-28,strategy_position_limit_reached,B_ETF_trend_following,IWM,3737.5449213275465,3737.5449213275465,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-28,strategy_position_limit_reached,B_ETF_trend_following,XLV,3737.5449213275465,3737.5449213275465,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-28,strategy_position_limit_reached,B_ETF_trend_following,SPY,3737.5449213275465,3737.5449213275465,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-29,strategy_position_limit_reached,B_ETF_trend_following,XLI,3752.135826023836,3752.135826023836,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-29,strategy_position_limit_reached,B_ETF_trend_following,IWM,3752.135826023836,3752.135826023836,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-29,strategy_position_limit_reached,B_ETF_trend_following,XLP,3752.135826023836,3752.135826023836,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-30,strategy_position_limit_reached,B_ETF_trend_following,XLI,3726.5186972728393,3726.5186972728393,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-30,strategy_position_limit_reached,B_ETF_trend_following,IWM,3726.5186972728393,3726.5186972728393,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-30,strategy_position_limit_reached,B_ETF_trend_following,XLV,3726.5186972728393,3726.5186972728393,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-30,strategy_position_limit_reached,B_ETF_trend_following,XLE,3726.5186972728393,3726.5186972728393,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-01-30,strategy_position_limit_reached,B_ETF_trend_following,SPY,3726.5186972728393,3726.5186972728393,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-02-04,strategy_position_limit_reached,B_ETF_trend_following,IWM,3710.868305980034,3710.868305980034,0.0,0.0,,,28.418129697500262,28.418129697500262,Skipped signal: position_limit_exceeded
2013-02-04,strategy_position_limit_reached,B_ETF_trend_following,SPY,3710.868305980034,3710.868305980034,0.0,0.0,,,28.418129697500262,28.418129697500262,Skipped signal: position_limit_exceeded
2013-02-04,strategy_position_limit_reached,B_ETF_trend_following,XLV,3710.868305980034,3710.868305980034,0.0,0.0,,,28.418129697500262,28.418129697500262,Skipped signal: position_limit_exceeded
2013-02-04,strategy_position_limit_reached,B_ETF_trend_following,XLP,3710.868305980034,3710.868305980034,0.0,0.0,,,28.418129697500262,28.418129697500262,Skipped signal: position_limit_exceeded
2013-02-04,strategy_position_limit_reached,B_ETF_trend_following,XLE,3710.868305980034,3710.868305980034,0.0,0.0,,,28.418129697500262,28.418129697500262,Skipped signal: position_limit_exceeded
2013-02-06,strategy_position_limit_reached,B_ETF_trend_following,XLP,3745.661649426187,3745.661649426187,0.0,0.0,,,28.418129697500262,28.418129697500262,Skipped signal: position_limit_exceeded
2013-02-06,strategy_position_limit_reached,B_ETF_trend_following,SMH,3745.661649426187,3745.661649426187,0.0,0.0,,,28.418129697500262,28.418129697500262,Skipped signal: position_limit_exceeded
2013-02-07,strategy_position_limit_reached,B_ETF_trend_following,IWM,3731.350737419382,3731.350737419382,0.0,0.0,,,27.18251865925964,27.18251865925964,Skipped signal: position_limit_exceeded
2013-02-07,strategy_position_limit_reached,B_ETF_trend_following,XLP,3731.350737419382,3731.350737419382,0.0,0.0,,,27.18251865925964,27.18251865925964,Skipped signal: position_limit_exceeded
2013-02-07,strategy_position_limit_reached,B_ETF_trend_following,SHY,3731.350737419382,3731.350737419382,0.0,0.0,,,27.18251865925964,0.0,Skipped signal: position_limit_exceeded
2013-02-08,strategy_position_limit_reached,B_ETF_trend_following,XLP,3745.3652279756634,3745.3652279756634,0.0,0.0,,,27.18251865925964,27.18251865925964,Skipped signal: position_limit_exceeded
2013-02-11,strategy_position_limit_reached,A_ETF_sector_momentum,IWM,3753.458019675315,3753.458019675315,0.0,0.0,,,25.733413524901778,25.733413524901778,Skipped signal: position_limit_exceeded
2013-02-11,strategy_position_limit_reached,B_ETF_trend_following,IWM,3753.458019675315,3753.458019675315,0.0,0.0,,,25.733413524901778,25.733413524901778,Skipped signal: position_limit_exceeded
2013-02-11,strategy_position_limit_reached,B_ETF_trend_following,XLI,3753.458019675315,3753.458019675315,0.0,0.0,,,25.733413524901778,25.733413524901778,Skipped signal: position_limit_exceeded
2013-02-11,strategy_position_limit_reached,B_ETF_trend_following,SPY,3753.458019675315,3753.458019675315,0.0,0.0,,,25.733413524901778,25.733413524901778,Skipped signal: position_limit_exceeded
2013-02-11,strategy_position_limit_reached,B_ETF_trend_following,XLE,3753.458019675315,3753.458019675315,0.0,0.0,,,25.733413524901778,25.733413524901778,Skipped signal: position_limit_exceeded
2013-02-11,strategy_position_limit_reached,B_ETF_trend_following,XLV,3753.458019675315,3753.458019675315,0.0,0.0,,,25.733413524901778,25.733413524901778,Skipped signal: position_limit_exceeded
2013-02-12,strategy_position_limit_reached,B_ETF_trend_following,SMH,3772.0488675917827,3772.0488675917827,0.0,0.0,,,19.677217513029973,19.677217513029973,Skipped signal: position_limit_exceeded
2013-02-12,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3772.0488675917827,3772.0488675917827,0.0,0.0,,,19.677217513029973,19.677217513029973,Skipped signal: position_limit_exceeded
2013-02-12,strategy_position_limit_reached,B_ETF_trend_following,XLK,3772.0488675917827,3772.0488675917827,0.0,0.0,,,19.677217513029973,19.677217513029973,Skipped signal: position_limit_exceeded
2013-02-13,strategy_position_limit_reached,B_ETF_trend_following,IWM,3772.3535584741676,3772.3535584741676,0.0,0.0,,,8.285826363938495,8.285826363938495,Skipped signal: position_limit_exceeded
2013-02-13,strategy_position_limit_reached,B_ETF_trend_following,XLI,3772.3535584741676,3772.3535584741676,0.0,0.0,,,8.285826363938495,8.285826363938495,Skipped signal: position_limit_exceeded
2013-02-13,strategy_position_limit_reached,B_ETF_trend_following,SPY,3772.3535584741676,3772.3535584741676,0.0,0.0,,,8.285826363938495,8.285826363938495,Skipped signal: position_limit_exceeded
2013-02-13,strategy_position_limit_reached,B_ETF_trend_following,SMH,3772.3535584741676,3772.3535584741676,0.0,0.0,,,8.285826363938495,8.285826363938495,Skipped signal: position_limit_exceeded
2013-02-14,strategy_position_limit_reached,B_ETF_trend_following,IWM,3775.051224545621,3775.051224545621,0.0,0.0,,,7.764745196192255,7.764745196192255,Skipped signal: position_limit_exceeded
2013-02-14,strategy_position_limit_reached,B_ETF_trend_following,XLI,3775.051224545621,3775.051224545621,0.0,0.0,,,7.764745196192255,7.764745196192255,Skipped signal: position_limit_exceeded
2013-02-14,strategy_position_limit_reached,B_ETF_trend_following,SPY,3775.051224545621,3775.051224545621,0.0,0.0,,,7.764745196192255,7.764745196192255,Skipped signal: position_limit_exceeded
2013-02-14,strategy_position_limit_reached,B_ETF_trend_following,XLE,3775.051224545621,3775.051224545621,0.0,0.0,,,7.764745196192255,7.764745196192255,Skipped signal: position_limit_exceeded
2013-02-15,strategy_position_limit_reached,B_ETF_trend_following,IWM,3764.613955150538,3764.613955150538,0.0,0.0,,,6.3748462045818775,6.3748462045818775,Skipped signal: position_limit_exceeded
2013-02-15,strategy_position_limit_reached,B_ETF_trend_following,XLI,3764.613955150538,3764.613955150538,0.0,0.0,,,6.3748462045818775,6.3748462045818775,Skipped signal: position_limit_exceeded
2013-02-15,strategy_position_limit_reached,B_ETF_trend_following,SPY,3764.613955150538,3764.613955150538,0.0,0.0,,,6.3748462045818775,6.3748462045818775,Skipped signal: position_limit_exceeded
2013-02-15,strategy_position_limit_reached,B_ETF_trend_following,XLE,3764.613955150538,3764.613955150538,0.0,0.0,,,6.3748462045818775,6.3748462045818775,Skipped signal: position_limit_exceeded
2013-02-15,strategy_position_limit_reached,B_ETF_trend_following,XLP,3764.613955150538,3764.613955150538,0.0,0.0,,,6.3748462045818775,6.3748462045818775,Skipped signal: position_limit_exceeded
2013-02-19,strategy_position_limit_reached,A_ETF_sector_momentum,IWM,3779.831384192186,3779.831384192186,0.0,0.0,,,6.314913354696236,6.314913354696236,Skipped signal: position_limit_exceeded
2013-02-19,strategy_position_limit_reached,B_ETF_trend_following,IWM,3779.831384192186,3779.831384192186,0.0,0.0,,,6.314913354696236,6.314913354696236,Skipped signal: position_limit_exceeded
2013-02-19,strategy_position_limit_reached,B_ETF_trend_following,XLI,3779.831384192186,3779.831384192186,0.0,0.0,,,6.314913354696236,6.314913354696236,Skipped signal: position_limit_exceeded
2013-02-19,strategy_position_limit_reached,B_ETF_trend_following,XLP,3779.831384192186,3779.831384192186,0.0,0.0,,,6.314913354696236,6.314913354696236,Skipped signal: position_limit_exceeded
2013-02-19,strategy_position_limit_reached,B_ETF_trend_following,XLY,3779.831384192186,3779.831384192186,0.0,0.0,,,6.314913354696236,6.314913354696236,Skipped signal: position_limit_exceeded
2013-02-19,strategy_position_limit_reached,B_ETF_trend_following,XLV,3779.831384192186,3779.831384192186,0.0,0.0,,,6.314913354696236,6.314913354696236,Skipped signal: position_limit_exceeded
2013-02-20,strategy_position_limit_reached,B_ETF_trend_following,XLI,3703.6928461939046,3703.6928461939046,0.0,0.0,,,0.1084819754978606,0.1084819754978606,Skipped signal: position_limit_exceeded
2013-02-20,strategy_position_limit_reached,B_ETF_trend_following,IWM,3703.6928461939046,3703.6928461939046,0.0,0.0,,,0.1084819754978606,0.1084819754978606,Skipped signal: position_limit_exceeded
2013-02-20,strategy_position_limit_reached,B_ETF_trend_following,SPY,3703.6928461939046,3703.6928461939046,0.0,0.0,,,0.1084819754978606,0.1084819754978606,Skipped signal: position_limit_exceeded
2013-02-20,strategy_position_limit_reached,B_ETF_trend_following,XLP,3703.6928461939046,3703.6928461939046,0.0,0.0,,,0.1084819754978606,0.1084819754978606,Skipped signal: position_limit_exceeded
2013-02-20,strategy_position_limit_reached,B_ETF_trend_following,XLY,3703.6928461939046,3703.6928461939046,0.0,0.0,,,0.1084819754978606,0.1084819754978606,Skipped signal: position_limit_exceeded
2013-02-27,strategy_position_limit_reached,B_ETF_trend_following,SHY,3684.3249333924796,3684.3249333924796,0.0,0.0,,,31.238945340540198,0.0,Skipped signal: position_limit_exceeded
2013-03-04,strategy_position_limit_reached,B_ETF_trend_following,XLV,3721.4364443144013,3721.4364443144013,0.0,0.0,,,57.38609119713195,57.38609119713195,Skipped signal: position_limit_exceeded
2013-03-04,strategy_position_limit_reached,B_ETF_trend_following,SHY,3721.4364443144013,3721.4364443144013,0.0,0.0,,,57.38609119713195,0.0,Skipped signal: position_limit_exceeded
2013-03-05,strategy_position_limit_reached,B_ETF_trend_following,XLV,3743.134420643283,3743.134420643283,0.0,0.0,,,44.43983132949836,44.43983132949836,Skipped signal: position_limit_exceeded
2013-03-05,strategy_position_limit_reached,B_ETF_trend_following,XLY,3743.134420643283,3743.134420643283,0.0,0.0,,,44.43983132949836,44.43983132949836,Skipped signal: position_limit_exceeded
2013-03-06,strategy_position_limit_reached,B_ETF_trend_following,XLV,3742.219139747771,3742.219139747771,0.0,0.0,,,21.75883017945102,21.75883017945102,Skipped signal: position_limit_exceeded
2013-03-06,strategy_position_limit_reached,B_ETF_trend_following,XLF,3742.219139747771,3742.219139747771,0.0,0.0,,,21.75883017945102,21.75883017945102,Skipped signal: position_limit_exceeded
2013-03-06,strategy_position_limit_reached,B_ETF_trend_following,XLI,3742.219139747771,3742.219139747771,0.0,0.0,,,21.75883017945102,21.75883017945102,Skipped signal: position_limit_exceeded
2013-03-06,strategy_position_limit_reached,B_ETF_trend_following,XLY,3742.219139747771,3742.219139747771,0.0,0.0,,,21.75883017945102,21.75883017945102,Skipped signal: position_limit_exceeded
2013-03-06,strategy_position_limit_reached,B_ETF_trend_following,SPY,3742.219139747771,3742.219139747771,0.0,0.0,,,21.75883017945102,21.75883017945102,Skipped signal: position_limit_exceeded
2013-03-07,strategy_position_limit_reached,B_ETF_trend_following,XLV,3737.811367265206,3737.811367265206,0.0,0.0,,,15.608816759198287,15.608816759198287,Skipped signal: position_limit_exceeded
2013-03-07,strategy_position_limit_reached,B_ETF_trend_following,XLF,3737.811367265206,3737.811367265206,0.0,0.0,,,15.608816759198287,15.608816759198287,Skipped signal: position_limit_exceeded
2013-03-07,strategy_position_limit_reached,B_ETF_trend_following,SPY,3737.811367265206,3737.811367265206,0.0,0.0,,,15.608816759198287,15.608816759198287,Skipped signal: position_limit_exceeded
2013-03-08,strategy_position_limit_reached,B_ETF_trend_following,XLF,3744.799526611633,3744.799526611633,0.0,0.0,,,14.970295695537049,14.970295695537049,Skipped signal: position_limit_exceeded
2013-03-08,strategy_position_limit_reached,B_ETF_trend_following,IWM,3744.799526611633,3744.799526611633,0.0,0.0,,,14.970295695537049,14.970295695537049,Skipped signal: position_limit_exceeded
2013-03-08,strategy_position_limit_reached,B_ETF_trend_following,XLI,3744.799526611633,3744.799526611633,0.0,0.0,,,14.970295695537049,14.970295695537049,Skipped signal: position_limit_exceeded
2013-03-08,strategy_position_limit_reached,B_ETF_trend_following,XLY,3744.799526611633,3744.799526611633,0.0,0.0,,,14.970295695537049,14.970295695537049,Skipped signal: position_limit_exceeded
2013-03-08,strategy_position_limit_reached,B_ETF_trend_following,SPY,3744.799526611633,3744.799526611633,0.0,0.0,,,14.970295695537049,14.970295695537049,Skipped signal: position_limit_exceeded
2013-03-11,strategy_position_limit_reached,B_ETF_trend_following,XLV,3755.8050505978367,3755.8050505978367,0.0,0.0,,,12.634167973317913,12.634167973317913,Skipped signal: position_limit_exceeded
2013-03-11,strategy_position_limit_reached,B_ETF_trend_following,IWM,3755.8050505978367,3755.8050505978367,0.0,0.0,,,12.634167973317913,12.634167973317913,Skipped signal: position_limit_exceeded
2013-03-11,strategy_position_limit_reached,B_ETF_trend_following,XLF,3755.8050505978367,3755.8050505978367,0.0,0.0,,,12.634167973317913,12.634167973317913,Skipped signal: position_limit_exceeded
2013-03-11,strategy_position_limit_reached,B_ETF_trend_following,XLY,3755.8050505978367,3755.8050505978367,0.0,0.0,,,12.634167973317913,12.634167973317913,Skipped signal: position_limit_exceeded
2013-03-11,strategy_position_limit_reached,B_ETF_trend_following,XLI,3755.8050505978367,3755.8050505978367,0.0,0.0,,,12.634167973317913,12.634167973317913,Skipped signal: position_limit_exceeded
2013-03-12,strategy_position_limit_reached,B_ETF_trend_following,XLV,3758.885513871771,3758.885513871771,0.0,0.0,,,7.762872496047194,7.762872496047194,Skipped signal: position_limit_exceeded
2013-03-12,strategy_position_limit_reached,B_ETF_trend_following,XLF,3758.885513871771,3758.885513871771,0.0,0.0,,,7.762872496047194,7.762872496047194,Skipped signal: position_limit_exceeded
2013-03-12,strategy_position_limit_reached,B_ETF_trend_following,XLY,3758.885513871771,3758.885513871771,0.0,0.0,,,7.762872496047194,7.762872496047194,Skipped signal: position_limit_exceeded
2013-03-12,strategy_position_limit_reached,B_ETF_trend_following,XLI,3758.885513871771,3758.885513871771,0.0,0.0,,,7.762872496047194,7.762872496047194,Skipped signal: position_limit_exceeded
2013-03-12,strategy_position_limit_reached,B_ETF_trend_following,SPY,3758.885513871771,3758.885513871771,0.0,0.0,,,7.762872496047194,7.762872496047194,Skipped signal: position_limit_exceeded
2013-03-13,strategy_position_limit_reached,B_ETF_trend_following,XLV,3766.5222458328817,3766.5222458328817,0.0,0.0,,,7.762872496047194,7.762872496047194,Skipped signal: position_limit_exceeded
2013-03-13,strategy_position_limit_reached,B_ETF_trend_following,XLB,3766.5222458328817,3766.5222458328817,0.0,0.0,,,7.762872496047194,7.762872496047194,Skipped signal: position_limit_exceeded
2013-03-14,strategy_position_limit_reached,B_ETF_trend_following,XLV,3774.5143958178314,3774.5143958178314,0.0,0.0,,,5.094959872440208,5.094959872440208,Skipped signal: position_limit_exceeded
2013-03-14,strategy_position_limit_reached,B_ETF_trend_following,IWM,3774.5143958178314,3774.5143958178314,0.0,0.0,,,5.094959872440208,5.094959872440208,Skipped signal: position_limit_exceeded
2013-03-14,strategy_position_limit_reached,B_ETF_trend_following,XLY,3774.5143958178314,3774.5143958178314,0.0,0.0,,,5.094959872440208,5.094959872440208,Skipped signal: position_limit_exceeded
2013-03-15,strategy_position_limit_reached,B_ETF_trend_following,XLV,3769.740875654721,3769.740875654721,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-15,strategy_position_limit_reached,B_ETF_trend_following,XLY,3769.740875654721,3769.740875654721,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-15,strategy_position_limit_reached,B_ETF_trend_following,IWM,3769.740875654721,3769.740875654721,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-15,strategy_position_limit_reached,B_ETF_trend_following,XLF,3769.740875654721,3769.740875654721,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-15,strategy_position_limit_reached,B_ETF_trend_following,XLI,3769.740875654721,3769.740875654721,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-18,strategy_position_limit_reached,B_ETF_trend_following,XLF,3751.119927401022,3751.119927401022,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-18,strategy_position_limit_reached,B_ETF_trend_following,XLI,3751.119927401022,3751.119927401022,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-18,strategy_position_limit_reached,B_ETF_trend_following,XLB,3751.119927401022,3751.119927401022,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-21,strategy_position_limit_reached,B_ETF_trend_following,XLV,3782.266482476456,3782.266482476456,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-25,strategy_position_limit_reached,B_ETF_trend_following,XLV,3801.7752840476633,3801.7752840476633,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-27,strategy_position_limit_reached,B_ETF_trend_following,XLV,3851.0291393383786,3851.0291393383786,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-27,strategy_position_limit_reached,B_ETF_trend_following,SPY,3851.0291393383786,3851.0291393383786,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-28,strategy_position_limit_reached,B_ETF_trend_following,XLV,3880.147298132896,3880.147298132896,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-03-28,strategy_position_limit_reached,B_ETF_trend_following,XLY,3880.147298132896,3880.147298132896,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-01,strategy_position_limit_reached,B_ETF_trend_following,XLV,3881.5474877663355,3881.5474877663355,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-01,strategy_position_limit_reached,B_ETF_trend_following,SPY,3881.5474877663355,3881.5474877663355,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-01,strategy_position_limit_reached,B_ETF_trend_following,XLY,3881.5474877663355,3881.5474877663355,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-01,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3881.5474877663355,3881.5474877663355,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-01,strategy_position_limit_reached,B_ETF_trend_following,SHY,3881.5474877663355,3881.5474877663355,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-02,strategy_position_limit_reached,B_ETF_trend_following,XLV,3923.352294008493,3923.352294008493,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-02,strategy_position_limit_reached,B_ETF_trend_following,SHY,3923.352294008493,3923.352294008493,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-03,strategy_position_limit_reached,B_ETF_trend_following,XLV,3894.5745539966665,3894.5745539966665,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-03,strategy_position_limit_reached,B_ETF_trend_following,SPY,3894.5745539966665,3894.5745539966665,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-03,strategy_position_limit_reached,B_ETF_trend_following,XLY,3894.5745539966665,3894.5745539966665,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-03,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3894.5745539966665,3894.5745539966665,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-05,strategy_position_limit_reached,B_ETF_trend_following,SHY,3900.7059432959086,3900.7059432959086,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-04-29,strategy_position_limit_reached,A_ETF_sector_momentum,SHY,4037.9087203026147,4037.9087203026147,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-05-06,strategy_position_limit_reached,A_ETF_sector_momentum,XLP,3967.6868840441575,3967.6868840441575,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-05-07,strategy_position_limit_reached,B_ETF_trend_following,XLF,3986.3980910615674,3986.3980910615674,0.0,0.0,,,53.0622965253921,53.0622965253921,Skipped signal: position_limit_exceeded
2013-05-07,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3986.3980910615674,3986.3980910615674,0.0,0.0,,,53.0622965253921,53.0622965253921,Skipped signal: position_limit_exceeded
2013-05-07,strategy_position_limit_reached,B_ETF_trend_following,SMH,3986.3980910615674,3986.3980910615674,0.0,0.0,,,53.0622965253921,53.0622965253921,Skipped signal: position_limit_exceeded
2013-05-08,strategy_position_limit_reached,B_ETF_trend_following,XLF,3995.859274631992,3995.859274631992,0.0,0.0,,,53.0622965253921,53.0622965253921,Skipped signal: position_limit_exceeded
2013-05-08,strategy_position_limit_reached,B_ETF_trend_following,SMH,3995.859274631992,3995.859274631992,0.0,0.0,,,53.0622965253921,53.0622965253921,Skipped signal: position_limit_exceeded
2013-05-08,strategy_position_limit_reached,B_ETF_trend_following,XLI,3995.859274631992,3995.859274631992,0.0,0.0,,,53.0622965253921,53.0622965253921,Skipped signal: position_limit_exceeded
2013-05-08,strategy_position_limit_reached,B_ETF_trend_following,IWM,3995.859274631992,3995.859274631992,0.0,0.0,,,53.0622965253921,53.0622965253921,Skipped signal: position_limit_exceeded
2013-05-08,strategy_position_limit_reached,B_ETF_trend_following,XLE,3995.859274631992,3995.859274631992,0.0,0.0,,,53.0622965253921,53.0622965253921,Skipped signal: position_limit_exceeded
2013-05-09,strategy_position_limit_reached,B_ETF_trend_following,XLF,3998.436651639222,3998.436651639222,0.0,0.0,,,49.686309794405446,49.686309794405446,Skipped signal: position_limit_exceeded
2013-05-09,strategy_position_limit_reached,B_ETF_trend_following,SMH,3998.436651639222,3998.436651639222,0.0,0.0,,,49.686309794405446,49.686309794405446,Skipped signal: position_limit_exceeded
2013-05-09,strategy_position_limit_reached,B_ETF_trend_following,QQQ,3998.436651639222,3998.436651639222,0.0,0.0,,,49.686309794405446,49.686309794405446,Skipped signal: position_limit_exceeded
2013-05-09,strategy_position_limit_reached,B_ETF_trend_following,XLK,3998.436651639222,3998.436651639222,0.0,0.0,,,49.686309794405446,49.686309794405446,Skipped signal: position_limit_exceeded
2013-05-09,strategy_position_limit_reached,B_ETF_trend_following,XLI,3998.436651639222,3998.436651639222,0.0,0.0,,,49.686309794405446,49.686309794405446,Skipped signal: position_limit_exceeded
2013-05-10,strategy_position_limit_reached,B_ETF_trend_following,SMH,4029.253510521853,4029.253510521853,0.0,0.0,,,45.916453465861174,45.916453465861174,Skipped signal: position_limit_exceeded
2013-05-13,strategy_position_limit_reached,B_ETF_trend_following,SMH,4043.526866538819,4043.526866538819,0.0,0.0,,,32.912270539853225,32.912270539853225,Skipped signal: position_limit_exceeded
2013-05-13,strategy_position_limit_reached,B_ETF_trend_following,QQQ,4043.526866538819,4043.526866538819,0.0,0.0,,,32.912270539853225,32.912270539853225,Skipped signal: position_limit_exceeded
2013-05-13,strategy_position_limit_reached,B_ETF_trend_following,XLI,4043.526866538819,4043.526866538819,0.0,0.0,,,32.912270539853225,32.912270539853225,Skipped signal: position_limit_exceeded
2013-05-13,strategy_position_limit_reached,B_ETF_trend_following,IWM,4043.526866538819,4043.526866538819,0.0,0.0,,,32.912270539853225,32.912270539853225,Skipped signal: position_limit_exceeded
2013-05-14,strategy_position_limit_reached,B_ETF_trend_following,XLV,4084.7183363496683,4084.7183363496683,0.0,0.0,,,26.366752748007972,26.366752748007972,Skipped signal: position_limit_exceeded
2013-05-14,strategy_position_limit_reached,B_ETF_trend_following,QQQ,4084.7183363496683,4084.7183363496683,0.0,0.0,,,26.366752748007972,26.366752748007972,Skipped signal: position_limit_exceeded
2013-05-15,strategy_position_limit_reached,B_ETF_trend_following,XLP,4106.605937239914,4106.605937239914,0.0,0.0,,,2.731749581574497,2.731749581574497,Skipped signal: position_limit_exceeded
2013-05-15,strategy_position_limit_reached,B_ETF_trend_following,XLV,4106.605937239914,4106.605937239914,0.0,0.0,,,2.731749581574497,2.731749581574497,Skipped signal: position_limit_exceeded
2013-05-15,strategy_position_limit_reached,B_ETF_trend_following,XLF,4106.605937239914,4106.605937239914,0.0,0.0,,,2.731749581574497,2.731749581574497,Skipped signal: position_limit_exceeded
2013-05-15,strategy_position_limit_reached,B_ETF_trend_following,QQQ,4106.605937239914,4106.605937239914,0.0,0.0,,,2.731749581574497,2.731749581574497,Skipped signal: position_limit_exceeded
2013-05-15,strategy_position_limit_reached,B_ETF_trend_following,XLI,4106.605937239914,4106.605937239914,0.0,0.0,,,2.731749581574497,2.731749581574497,Skipped signal: position_limit_exceeded
2013-05-16,strategy_position_limit_reached,B_ETF_trend_following,XLP,4066.677031669962,4066.677031669962,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-05-16,strategy_position_limit_reached,B_ETF_trend_following,XLV,4066.677031669962,4066.677031669962,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-05-16,strategy_position_limit_reached,B_ETF_trend_following,XLF,4066.677031669962,4066.677031669962,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-05-16,strategy_position_limit_reached,B_ETF_trend_following,QQQ,4066.677031669962,4066.677031669962,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-05-16,strategy_position_limit_reached,B_ETF_trend_following,XLI,4066.677031669962,4066.677031669962,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-05-17,strategy_position_limit_reached,B_ETF_trend_following,XLK,4099.56395026778,4099.56395026778,0.0,0.0,,,0.0,0.0,Skipped signal: position_limit_exceeded
2013-05-20,strategy_position_limit_reached,B_ETF_trend_following,QQQ,4092.90070068442,4092.90070068442,0.0,0.0,,,29.43306725371886,29.43306725371886,Skipped signal: position_limit_exceeded
